ID,year1,reason_short1,ID1,reason1,MNAME1,year2,reason_short2,ID2,reason2,MNAME2,year3,reason_short3,ID3,reason3,MNAME3,year4,reason_short4,ID4,reason4,MNAME4,year5,reason_short5,reason5,MNAME5
6930407,2012,merged into,6932080,Merged into 6932080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930440,2017,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930452,2015,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930483,2013,not a hosp,NA,Outpatient facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930510,2012,merged into,6930689,Merged to form 6930689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930640,2012,merged into,6930690,Merged to form 6930690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930733,2014,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930736,2010,merged into,6930403,Merged to form 6930403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930910,2009,merged into,6930274,Merged into 6930274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6930943,2014,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6931101,2010,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6931124,2009,merged into,6930272,Merged to form 6930272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6931350,2018,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6931510,2017,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6931570,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6931730,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6931743,2016,not a hosp,NA,Not operating as a hospital - Ambulatory Care Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6931747,2014,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6931783,2009,merged into,6931392,Merged into 6931392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6931880,2008,merged into,6930144,Merged with 6933945 to form 6930144*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6932015,2011,not a hosp,NA,Nursing Facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6932070,2010,merged into,6930403,Merged to form 6930403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6932200,2010,merged into,6930275,Merged into 6930275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6932215,2008,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6932343,2018,closed,NA,Closed (Temporarily),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6932346,2014,merged into,6931570,"Merged into 6931570 Promise Hospital of East Los Angeles Los Angeles, CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6932370,2011,not a hosp,NA,Behavioral Health Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6932375,2012,not a hosp,NA,Behavioral Health Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6932769,2009,merged into,6930272,Merged to form 6930272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6932845,2018,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933260,2009,merged into,6930275,Merged into 6930275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933332,2014,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933378,2009,merged into,6930127,Merged into 6930127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933500,2013,closed,NA,Closed,NA,2015,newly added,NA,Newly added,Sonoma West Medical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933510,2009,merged into,6930274,Merged into 6930274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933550,2008,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933565,2009,merged into,6931915,Merged into 6931915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933590,2014,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933665,2009,not a hosp,NA,Outpatient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933702,2010,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933721,2017,temporarily closed,NA,Temporarily Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933840,2010,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933872,2009,merged into,6930127,Merged into 6930127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933873,2012,merged into,6930689,Merged to form 6930689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6933945,2008,merged into,6930144,Merged with 6931880 to form 6930144*,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6940205,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6950002,2011,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6950390,2011,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6140024,2011,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6140028,2008,newly added,NA,Newly Added,Kindred Hospital Park View,2009,merged into,6141965,Merged into 6141965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6140645,2007,merged into,6140570,Merged into 6140570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6160130,2008,demerged,6160010,Demerged from 6160010*,St Vincent's Behavioral Hlth,2009,merged into,6060010,Merged into 6060010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6210060,2008,newly added,NA,Newly Added,Brooklyn Children's Psych Ctr,2012,merged into,6210325,MERGED INTO 6210325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6210061,2008,newly added,NA,Newly Added,Eddy Cohoes Rehab Center,2013,not a hosp,NA,Nursing facility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6220028,2008,newly added,NA,nNoenwrleyg Aisdtedreedd,Kindred Hosp New Jersey-Rahway,2009,merged into,6220021,Merged into 6220021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6220029,2008,newly added,NA,Newly Added,Kindred Hosp New Jersey-Wayne,2009,merged into,6220021,Merged into 6220021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6220031,2008,newly added,NA,Newly Added,Specialty Hospital at Kimball,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6220275,2008,newly added,NA,Newly added,South Jersey Healthcare-Elmer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230063,2008,newly added,NA,Newly Added,Good Shepherd Specialty Hosp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230068,2008,newly added,NA,Newly Added,Triumph Hospital Easton,2013,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230082,2008,newly added,NA,Newly Added,Eastern Regional Medical Ctr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230084,2008,newly added,NA,Newly Added,Edgewood Surgical Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230087,2008,newly added,NA,Newly Added,Comprehensive Breast Care Inst,2009,merged into,6231345,Merged into 6231345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6230920,2008,demerged,6230039,Demerged from 6230039*,Polyclinic Hospital,2009,merged into,6230039,Merged into 6230039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6231480,2008,demerged,6230048,Demerged from 6230048*,Muncy Valley Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6233485,2008,demerged,6230048,Demerged from 6230048*,Divine Providence Hospital,2019,merged into,6233500,"Merged into 6233500 UPMC Williamsport Williamsport, PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6233500,2008,demerged,6230048,Demerged from 6230048*,Williamsport Hosp & Med Ctr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6310012,2008,newly added,NA,Newly added,Dover Behavioral Health System,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6340034,2009,ID change,NA,System ID Change - now 6340064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6340036,2009,ID change,NA,System ID Change - now 6340147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6340037,2009,ID change,NA,System Id Change - now 6340146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6370032,2008,newly added,NA,Newly added,Greenwood Reg Rehab Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6380048,2008,newly added,NA,Newly added,Landmark Hospital of Athens,2009,not a hosp,NA,Not a hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6390162,2009,ID change,NA,System ID Change - now 6390323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6390164,2009,ID change,NA,System ID Change- now 6390164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6410068,2008,newly added,NA,Newly added,Acuity Specialty Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6410071,2008,newly added,NA,Newly added,Barix Clinics of Ohio,2012,closed,NA,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6410073,2008,newly added,NA,Newly added,Medical Center at Elizabeth Pl,2018,not a hosp,NA,Not a hospital -Other Health Related Services,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6410076,2008,newly added,NA,Newly added,Ten Lakes Center,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6410078,2008,newly added,NA,Newly added,Medical Center of Newark,2013,merged into,6411800,Merged/closed into 6411800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6410086,2009,ID change,NA,System ID Change -now 6410197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6410087,2009,ID change,NA,System ID Change-now 6410196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6410088,2009,ID change,NA,System ID Change-now 6410139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420062,2010,merged into,6420042,Merged into 6420042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420063,2008,newly added,NA,Newly added,Renaissance Specialty Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420071,2008,newly added,NA,Newly added,Surgical Hospital of Munster,2010,not a hosp,NA,Outpatient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420072,2008,newly added,NA,Newly added,Pinnacle Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420073,2008,newly added,NA,Newly added,Doctor's Hospital,2016,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420074,2008,newly added,NA,Newly added,RiverCrest Specialty Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420075,2008,merger result,NA,Merger Result - 6420034 and 6420056*,St Vincent Seton Specialty Hsp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420077,2008,newly added,NA,Newly added,Southlake Ctr for Mental Hlth,2009,ID change,NA,System ID change-now 6420189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6420079,2008,newly added,NA,Newly added,St Elizabeth Ann Seton Hosp,2009,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6430035,2008,newly added,NA,Newly added,Lincoln Prairie Behavioral Ctr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6440049,2008,newly added,NA,Newly added,Henry Ford West Bloomfield Hsp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6440054,2008,newly added,NA,Newly added,BCA Stonecrest Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6520050,2008,newly added,NA,Newly added,Rolling Hills Hospital,2009,ID change,NA,System ID change-now 6520169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6610023,2008,newly added,NA,Newly added,Comm Behavioral Health Hosp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6610024,2008,newly added,NA,Newly Added,Comm Behavioral Health Hosp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6610025,2008,newly added,NA,Newly added,Comm Behavioral Health Hosp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6630049,2009,ID change,NA,System ID Change-now 6630174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6640012,2008,newly added,NA,Newly added,Triumph Hosp - Central Dakotas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6670047,2008,newly added,NA,Newly added,"Summit Surgical, LLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6710032,2008,newly added,NA,Newly added,Living Hope Little Rock,2009,not a hosp,NA,Outpatient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6710033,2008,newly added,NA,Newly added,Allegiance Specialty Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6710034,2008,newly added,NA,Newly added,Advanced Care Hosp of White Co,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720147,2008,newly added,NA,Newly added,South Cameron Mem Hospital,2009,closed,NA,Closed,NA,2012,newly added,NA,Newly added,South Cameron Memorial Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720208,2008,newly added,NA,Newly added,Greater Baton Rouge Surg Hosp,2012,closed,NA,CLOSED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720209,2008,newly added,NA,Newly added,United Medical Rehab Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720210,2008,newly added,NA,Newly added,NeuroMedical Ctr Rehab Hosp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720214,2008,newly added,NA,Newly added,Promise Hosp of Bossier City,2012,merged into,6720018,MERGED INTO 6720018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720216,2008,newly added,NA,Newly added,Bethesda Rehabilitation Hosp,2009,ID change,NA,System ID change-now 6720362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720218,2008,newly added,NA,Newly added,Magnolia Behavioral Healthcare,2009,ID change,NA,System ID change-now 6720363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720219,2008,newly added,NA,Newly added,Compass Behavioral Center,2009,ID change,NA,System ID change - now 6720364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720220,2008,newly added,NA,Newly added,Oceans Behavioral Hospital,2009,ID change,NA,System ID change-now 6720367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720221,2008,newly added,NA,Newly added,Meadowcrest Specialty Hospital,2009,ID change,NA,System ID change-now 6720368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720222,2008,newly added,NA,Newly added,Gulf States LTAC of Houma,2009,ID change,NA,System ID change-now 6720369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720223,2008,newly added,NA,Newly added,Jennings Senior Care Hospital,2009,ID change,NA,System ID change-now 6720371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720224,2008,newly added,NA,Newly added,Rehab Hospital of Jennings,2009,ID change,NA,System ID change-now 6720372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720226,2008,newly added,NA,Newly added,Gulf States LTAC New Orleans,2009,ID change,NA,System ID change-now 6720373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720227,2008,newly added,NA,Newly added,Oceans Behavioral Hospital,2009,ID change,NA,System ID change-now 6720374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720228,2008,newly added,NA,Newly added,Lafayette Physical Rehab Hosp,2009,ID change,NA,System ID change-now 6720377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720229,2008,newly added,NA,Newly added,Optima Specialty Hospital,2009,ID change,NA,System ID change-now 6720379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720232,2008,newly added,NA,Newly added,South Park Hospital,2009,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720233,2008,newly added,NA,Newly added,Lake Charles Memorial Hosp,2009,ID change,NA,System ID change-now 6720381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720234,2008,newly added,NA,Newly added,Oceans Behavioral Hospital,2009,ID change,NA,System ID change-now 6720383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720236,2008,newly added,NA,Newly added,Doctor's Hosp of Deer Creek,2009,ID change,NA,System ID change-now 6720384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720240,2008,newly added,NA,Newly added,Iberia Rehabilitation Hospital,2009,ID change,NA,System ID change-now 6720386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720242,2008,newly added,NA,Newly added,Psychiatric Pav New Orleans,2009,ID change,NA,System ID change-now 6720387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720245,2008,newly added,NA,Newly added,St Catherine Memorial Hospital,2009,ID change,NA,System ID change-now 6720388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720249,2008,newly added,NA,Newly added,Oceans Behavioral Hospital,2009,ID change,NA,System ID change-now 6720389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720251,2008,newly added,NA,Newly added,Allegiance Health Center,2009,ID change,NA,System ID change-now 6720391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720256,2008,newly added,NA,Newly added,Specialists Hosp - Shreveport,2009,ID change,NA,System ID change-now 6720393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720257,2008,newly added,NA,Newly added,Endeavor Seniorcare Hospital,2009,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720262,2008,newly added,NA,Newly added,Physicians Behavioral Hospital,2009,ID change,NA,System ID change-now 6720403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720263,2008,newly added,NA,Newly added,Stonewall Hospital,2009,ID change,NA,System ID change-now 6720361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6720264,2008,newly added,NA,Newly added,Regional Hospital of Acadiana,2009,ID change,NA,System ID change-now 6720334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6730071,2008,newly added,NA,Newly added,Cedar Ridge Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6730078,2008,newly added,NA,Newly added,Solara Hospital of Muskogee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6730106,2007,merged into,6731215,Merged into 6731215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740096,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740357,2008,newly added,NA,Newly added,First Street Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740376,2008,newly added,NA,Newly added,Covenant Specialty Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740391,2008,newly added,NA,Newly added,Atrium Medical Ctr of Corinth,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740394,2008,newly added,NA,Newly added,Ethicus Hospital - Grapevine,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740395,2008,newly added,NA,Newly added,Foundation Surgical Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740397,2008,newly added,NA,Newly added,Gulf States LTAC of Dallas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740398,2008,newly added,NA,Newly added,Integra Hospital Plano,2010,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740401,2008,newly added,NA,Newly added,North Central Surgical Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740403,2008,newly added,NA,Newly added,Scott and White Continuing Hsp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740405,2008,newly added,NA,Newly added,Solara Hospital Brownsville,2012,merged into,6740369,MERGED INTO 6740369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740408,2008,newly added,NA,Newly added,University Behavioral Health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740410,2008,newly added,NA,Newly added,USMD Hospital at Fort Worth,2019,closed,NA,Closed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6740416,2011,merged into,6743660,Merged into 6743660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
